storeid,productid,numInStock
149,986065693858,147
149,673737891943,105
149,297083512852,133
149,308440276732,101
149,373709485267,106
149,312237459250,53
149,203262278452,66
149,483738463713,137
149,174237001203,122
149,207178796787,100
149,488529033803,69
149,525199185853,145
149,336491915536,85
149,172950643766,80
149,518787417161,56
149,117431954043,111
149,173672457176,54
149,979700065093,96
149,945312847530,144
149,556388862616,120
149,482340522139,100
149,457459442332,62
149,509762284879,134
149,566877828296,76
149,534109743798,131
149,769357296879,112
149,721857506010,56
149,558886167633,72
149,467986934495,94
149,176404904473,110
149,139669412174,139
149,925173129386,60
149,654563447110,132
149,833663232208,72
149,140903716305,142
149,732970729968,109
149,264132323061,88
149,450659382698,68
149,863129185304,117
149,516495915668,80
149,709229053555,100
149,849681336901,77
149,180531962334,109
149,508818965558,56
149,317663070530,118
149,904647940449,82
149,944472664850,84
149,334074319971,117
149,803607788754,55
149,952550789390,70
149,702421087613,150
149,722946564026,51
149,414652410482,147
149,208174494479,71
149,529831629045,90
149,411067277447,54
149,868744054130,134
149,749193678427,106
149,861348595761,148
149,518329844939,58
149,294993047536,112
149,272121204465,138
149,557899454410,137
149,154554749200,62
149,669515708071,102
149,418604295928,91
150,754664511022,125
150,589814450967,108
150,536851950801,140
150,199968033019,146
150,167742802915,114
150,194144382996,106
150,894482053097,62
150,381299535788,116
150,698718941817,86
150,816260222588,148
150,444797600349,124
150,189470486214,105
150,749193678427,105
150,556388862616,110
150,863129185304,102
150,286243122717,124
150,146051347589,150
150,246144606961,69
150,633320411611,150
150,986202008726,65
150,882152991390,75
150,284083366181,94
150,554521191996,145
150,389169531271,101
150,482429892907,55
150,373709485267,61
150,380734371410,126
150,518787417161,57
150,948543507361,128
150,117431954043,114
150,916984241291,145
150,250617599940,118
150,896919583724,101
150,132186536765,87
150,516495915668,128
150,673737891943,132
150,716818652888,114
150,159425007904,142
150,557899454410,52
150,765572003296,67
150,334074319971,109
150,629919786056,102
150,660310920540,95
150,873640709962,138
150,776538360607,108
150,567657950596,128
150,636021875565,139
150,887528437482,109
150,144568875894,69
150,108326062706,88
150,506298714832,90
150,314482481265,81
150,322758894316,135
150,642234808130,127
150,769357296879,81
150,364745567029,132
150,126834215166,138
150,400127531270,124
150,414652410482,105
150,692492393712,58
150,207178796787,81
150,174237001203,101
151,421337093409,81
151,679453075525,60
151,514254550616,109
151,590034051433,103
151,413227470171,99
151,603333456348,64
151,205930062465,77
151,420756960291,65
151,805966823208,95
151,722946564026,53
151,916984241291,138
151,473186595371,77
151,486804801433,69
151,483738463713,149
151,339589987290,64
151,525199185853,53
151,290827207620,103
151,400930079611,83
151,673737891943,136
151,642234808130,75
151,649921994715,61
151,208174494479,72
151,996103067914,67
151,732970729968,55
151,702421087613,110
151,556388862616,115
151,457459442332,138
151,322758894316,86
151,871701186034,141
151,189470486214,52
151,383476286895,114
151,923237099384,60
151,828509049873,134
151,265444172694,71
151,482340522139,108
151,373709485267,60
151,132186536765,95
151,709229053555,75
151,875605607431,120
151,669515708071,71
151,569219762080,110
151,482429892907,79
151,893005812666,115
151,317663070530,101
151,863129185304,102
151,962728896848,108
151,227635917829,70
151,877194198700,136
151,349330324726,79
151,316871031375,142
151,999543417737,75
151,419446364450,114
151,294993047536,71
151,308792010934,104
151,816260222588,103
151,643925479319,140
151,380734371410,77
151,389169531271,68
151,398900612810,61
151,692492393712,53
151,750886611187,69
151,127026679653,82
151,284083366181,119
152,297083512852,90
152,467615168772,117
152,261188186216,53
152,108649313374,135
152,418604295928,135
152,203262278452,125
152,982079076090,55
152,572878568883,93
152,516286957430,120
152,786975743876,138
152,692492393712,105
152,473186595371,134
152,274761600136,121
152,187272692439,64
152,129753980851,110
152,569219762080,77
152,698718941817,140
152,939369924082,88
152,450659382698,100
152,174237001203,62
152,558886167633,109
152,334425348148,53
152,877194198700,121
152,578147508823,117
152,999543417737,61
152,523196696835,89
152,483738463713,59
152,400127531270,66
152,863129185304,108
152,488529033803,112
152,633320411611,117
152,603333456348,95
152,589814450967,100
152,290827207620,76
152,339589987290,73
152,312237459250,63
152,527453991710,133
152,576518370019,63
152,618570550236,99
152,314482481265,131
152,814141265887,78
152,420756960291,80
152,838962966418,101
152,373709485267,100
152,875125493289,150
152,334074319971,94
152,642234808130,124
152,933914210509,111
152,227635917829,128
152,486804801433,93
152,210526151030,124
152,207178796787,59
152,180531962334,66
152,457459442332,95
152,388403878360,88
152,554521191996,113
152,383476286895,107
152,265444172694,116
152,536851950801,146
152,875605607431,72
152,490997846898,74
152,284083366181,73
152,146051347589,107
152,103362565865,132
152,899657914264,74
152,816260222588,143
152,349435998924,93
152,330700905340,72
152,108326062706,81
152,986202008726,104
152,377848719039,68
153,168074802141,80
153,488529033803,109
153,709229053555,104
153,566877828296,104
153,516286957430,87
153,118389501460,138
153,875605607431,127
153,629919786056,111
153,618570550236,107
153,518329844939,56
153,740581174440,82
153,549746556299,127
153,873640709962,59
153,330700905340,134
153,630929030795,140
153,334074319971,95
153,839518983686,148
153,527453991710,77
153,525199185853,145
153,409542246104,119
153,706236730898,110
153,904647940449,134
153,523196696835,145
153,490997846898,127
153,775611741635,91
153,411067277447,50
153,849681336901,126
153,172950643766,62
153,877194198700,81
153,982079076090,85
153,419446364450,55
153,430946284790,116
153,702421087613,132
153,159425007904,145
153,139669412174,94
153,516495915668,126
153,483738463713,139
153,994411186239,98
153,569219762080,117
153,786975743876,67
153,473186595371,72
153,547244118460,140
153,933914210509,60
153,419481071217,52
153,608852371253,148
153,697814031389,82
153,754664511022,116
153,716818652888,118
153,894482053097,93
153,113476782830,85
153,814141265887,103
153,435122760857,140
153,556388862616,95
153,919197823026,56
153,916984241291,102
153,246144606961,101
153,67014520356,101
153,334425348148,138
153,600770885624,70
153,308792010934,125
153,945312847530,121
153,869112308003,76
153,805966823208,98
153,389169531271,94
153,482340522139,86
153,721857506010,73
153,297083512852,109
153,509762284879,149
153,861348595761,127
153,692492393712,57
153,986202008726,98
153,567657950596,101
153,381299535788,88
153,132954606361,75
153,294993047536,126
153,349435998924,52
153,643925479319,143
153,749625390019,87
153,649921994715,54
153,380734371410,126
153,506298714832,146
153,948543507361,121
153,482429892907,146
153,457459442332,127
153,176404904473,103
153,558886167633,97
153,803607788754,109
153,554521191996,148
153,925484684473,109
153,750886611187,137
153,234646454745,106
153,384179652400,129
153,272121204465,99
153,383476286895,144
153,722946564026,134
153,529831629045,84
153,300475101700,73
153,173672457176,106
153,833663232208,123
153,373709485267,127
153,199968033019,121
153,336491915536,116
153,776538360607,124
153,696368469198,65
153,129753980851,143
154,398900612810,52
154,308792010934,140
154,732970729968,83
154,962728896848,56
154,234646454745,56
154,518329844939,122
154,227635917829,52
154,414652410482,95
154,453357640486,131
154,207178796787,89
154,589814450967,147
154,139669412174,102
154,316871031375,138
154,300475101700,107
154,467615168772,80
154,420756960291,68
154,833663232208,63
154,509762284879,53
154,945312847530,112
154,618570550236,86
154,600770885624,111
154,312237459250,83
154,814141265887,77
154,692492393712,93
154,875605607431,129
154,210526151030,50
154,508818965558,129
154,317663070530,119
154,297083512852,92
154,722946564026,91
154,514254550616,59
154,770565227675,139
154,945012228482,52
154,578147508823,62
154,113476782830,84
154,322758894316,98
154,450659382698,100
154,349330324726,116
154,556388862616,119
154,702421087613,88
154,511511692317,99
154,246144606961,78
154,805966823208,134
154,388403878360,58
154,838962966418,82
154,286243122717,84
154,381299535788,141
154,534109743798,56
154,174237001203,60
154,265444172694,58
154,649921994715,52
154,389169531271,96
154,172950643766,113
154,771137437634,114
154,126834215166,107
154,803607788754,88
154,816260222588,94
154,473186595371,51
154,488529033803,107
154,132186536765,51
154,633320411611,61
154,194144382996,59
154,425456990082,129
154,749625390019,117
154,836900805029,110
154,199968033019,62
154,373709485267,88
154,187272692439,128
154,578705048123,51
154,419446364450,91
154,948543507361,66
154,862174790606,120
154,377848719039,94
154,873640709962,133
154,925484684473,78
154,603333456348,112
154,274761600136,150
154,264132323061,110
154,336491915536,103
154,859109096191,80
154,379942304309,73
154,180531962334,107
154,894482053097,122
155,643925479319,133
155,523196696835,91
155,144568875894,87
155,608852371253,50
155,568658660566,143
155,528771298719,143
155,486804801433,77
155,982079076090,71
155,556388862616,62
155,383476286895,148
155,939369924082,88
155,861348595761,141
155,373709485267,100
155,618570550236,143
155,413227470171,82
155,467986934495,147
155,227635917829,50
155,859109096191,138
155,176404904473,81
155,633320411611,67
155,172950643766,147
155,444797600349,89
155,419481071217,95
155,435122760857,105
155,697814031389,130
155,749193678427,118
155,547244118460,66
155,457459442332,56
155,563144943925,97
155,205930062465,120
155,916984241291,93
155,875125493289,64
155,979700065093,140
155,389169531271,147
155,210526151030,67
155,483738463713,84
155,706236730898,80
155,833663232208,99
155,174237001203,58
155,718971287692,96
155,199753522658,54
155,400127531270,76
155,948543507361,75
155,118389501460,145
155,776538360607,80
155,839518983686,111
155,698718941817,111
155,159425007904,83
155,294993047536,92
155,646511826677,125
155,741544174664,114
155,274761600136,116
155,558886167633,53
155,67014520356,106
155,103362565865,118
155,349435998924,78
155,246144606961,126
155,941976384328,133
155,816260222588,98
155,589814450967,92
155,732970729968,105
155,411067277447,110
155,516495915668,66
155,308440276732,100
155,868744054130,125
155,569219762080,90
155,286243122717,106
155,600770885624,126
155,925484684473,55
155,803607788754,83
155,430946284790,134
155,516286957430,67
155,336491915536,102
155,364745567029,66
155,754664511022,143
155,514254550616,54
155,511511692317,127
155,986202008726,124
155,418604295928,136
155,902956788286,107
155,996103067914,114
155,234646454745,65
155,380734371410,115
156,643925479319,54
156,467986934495,72
156,435122760857,145
156,379942304309,65
156,902956788286,92
156,771137437634,99
156,308792010934,140
156,572878568883,95
156,316871031375,121
156,168074802141,116
156,373709485267,100
156,488529033803,98
156,388403878360,91
156,770565227675,73
156,896919583724,63
156,861348595761,72
156,482429892907,131
156,556388862616,149
156,384179652400,149
156,412348931569,53
156,925484684473,67
156,425456990082,93
156,868744054130,128
156,126834215166,80
156,590034051433,82
156,933914210509,135
156,698718941817,111
156,152614854189,122
156,300475101700,142
156,765572003296,111
156,486804801433,111
156,600770885624,83
156,409542246104,85
156,490997846898,61
156,509762284879,133
156,706236730898,94
156,709229053555,62
156,642234808130,52
156,208174494479,119
156,945012228482,82
156,508818965558,78
156,948543507361,75
156,939369924082,64
156,894482053097,105
156,814141265887,65
156,234646454745,132
156,129753980851,112
156,528771298719,132
156,457459442332,135
156,945312847530,127
156,630929030795,103
156,421337093409,92
156,265444172694,132
156,692492393712,64
156,467615168772,143
156,139669412174,115
156,173672457176,94
156,994411186239,75
156,862174790606,52
156,833663232208,63
156,516286957430,62
156,290827207620,135
156,716818652888,75
156,187272692439,123
156,349330324726,103
156,589814450967,88
156,180531962334,107
156,669515708071,95
156,381299535788,63
156,952550789390,91
156,877194198700,62
156,996103067914,67
156,534109743798,81
156,146051347589,73
156,286243122717,53
156,336491915536,68
156,284083366181,92
156,563144943925,67
156,383476286895,72
156,702830548447,72
156,919197823026,86
156,334425348148,107
156,134390993040,79
156,999543417737,62
156,67014520356,89
156,566877828296,95
156,904647940449,64
156,722946564026,52
156,482340522139,71
156,882152991390,125
156,986202008726,115
156,547685258313,75
156,986065693858,150
156,839518983686,111
156,159425007904,134
156,750886611187,116
156,274761600136,75
156,330700905340,87
156,364745567029,116
156,718971287692,119
156,554521191996,61
156,453357640486,92
156,108649313374,93
156,194144382996,139
156,189470486214,125
156,578705048123,139
156,536851950801,73
156,174237001203,105
156,775611741635,141
